1444146586,2015-10-06 15:49:46,21.00,21.01,3926.06,595
1444147258,2015-10-06 16:00:58,20.75,21.01,3932.51,595
1444147929,2015-10-06 16:12:09,20.25,21.01,3926.22,595
1444148601,2015-10-06 16:23:21,20.25,20.61,3913.57,595
1444149273,2015-10-06 16:34:33,20.25,20.92,3931.62,595
1444149945,2015-10-06 16:45:45,20.00,20.92,3911.97,595
1444150616,2015-10-06 16:56:56,20.00,20.77,3906.79,595
1444151288,2015-10-06 17:08:08,19.75,20.84,3904.51,595
1444151960,2015-10-06 17:19:20,19.75,20.77,3906.90,595
1444152631,2015-10-06 17:30:31,19.75,20.75,3904.28,595
1444153303,2015-10-06 17:41:43,19.75,20.75,3900.21,595
1444153974,2015-10-06 17:52:54,19.75,20.75,3901.58,596
1444154646,2015-10-06 18:04:06,19.75,20.75,3909.33,595
1444155317,2015-10-06 18:15:17,19.75,20.75,3894.59,595
1444155989,2015-10-06 18:26:29,19.50,20.68,3904.27,595
1444156661,2015-10-06 18:37:41,19.75,20.75,3915.29,595
1444157332,2015-10-06 18:48:52,19.75,20.75,3904.38,595
1444158004,2015-10-06 19:00:04,19.50,20.68,3891.51,595
1444158675,2015-10-06 19:11:15,19.50,20.75,3919.28,595
1444159347,2015-10-06 19:22:27,19.75,20.75,3916.36,595
1444160018,2015-10-06 19:33:38,19.75,20.75,3905.85,595
1444160690,2015-10-06 19:44:50,19.50,20.68,3906.68,595
1444161362,2015-10-06 19:56:02,19.50,20.61,3911.76,595
1444162033,2015-10-06 20:07:13,19.50,20.66,3899.14,595
1444162705,2015-10-06 20:18:25,19.50,20.66,3870.47,595
1444163376,2015-10-06 20:29:36,19.50,20.58,3902.56,595
1444164048,2015-10-06 20:40:48,19.50,20.58,3884.49,595
1444164719,2015-10-06 20:51:59,19.50,20.23,3870.95,595
1444165391,2015-10-06 21:03:11,19.50,20.58,3871.96,595
1444166062,2015-10-06 21:14:22,19.50,20.58,3865.96,595
1444166734,2015-10-06 21:25:34,19.50,20.58,3881.14,595
1444167405,2015-10-06 21:36:45,19.50,20.58,3882.47,595
1444168077,2015-10-06 21:47:57,19.50,20.58,3874.90,595
1444168748,2015-10-06 21:59:08,19.50,20.58,3859.45,595
1444169420,2015-10-06 22:10:20,19.50,20.51,3867.49,594
1444170092,2015-10-06 22:21:32,19.50,20.49,3859.37,595
1444170763,2015-10-06 22:32:43,19.50,20.30,3857.99,595
1444171435,2015-10-06 22:43:55,19.50,20.54,3854.34,595
1444172106,2015-10-06 22:55:06,19.50,20.49,3852.98,595
1444172778,2015-10-06 23:06:18,19.50,20.49,3853.75,595
1444173449,2015-10-06 23:17:29,19.25,20.94,3852.20,595
1444174121,2015-10-06 23:28:41,19.25,20.40,3826.77,594
1444174792,2015-10-06 23:39:52,19.25,20.40,3842.44,595
1444175463,2015-10-06 23:51:03,19.25,20.40,3836.48,594
1444176135,2015-10-07 00:02:15,19.25,20.40,3815.85,594
1444176806,2015-10-07 00:13:26,19.25,20.37,3821.37,595
1444177478,2015-10-07 00:24:38,19.25,20.35,3818.49,595
1444178149,2015-10-07 00:35:49,19.25,20.33,3814.69,595
1444178821,2015-10-07 00:47:01,19.25,20.33,3819.01,594
1444179492,2015-10-07 00:58:12,19.25,20.32,3818.55,595
1444180164,2015-10-07 01:09:24,19.25,20.32,3818.32,594
1444180835,2015-10-07 01:20:35,19.25,20.32,3818.58,594
1444181507,2015-10-07 01:31:47,19.25,20.32,3818.60,595
1444182178,2015-10-07 01:42:58,19.25,20.32,3818.89,595
1444182850,2015-10-07 01:54:10,19.25,20.28,3818.65,594
1444183521,2015-10-07 02:05:21,19.25,20.32,3819.79,594
1444184192,2015-10-07 02:16:32,19.25,20.32,3819.93,594
1444184864,2015-10-07 02:27:44,19.25,20.32,3816.45,595
1444185535,2015-10-07 02:38:55,19.25,20.14,3819.88,594
1444186207,2015-10-07 02:50:07,19.25,20.32,3820.46,595
1444186878,2015-10-07 03:01:18,19.25,20.32,3821.07,594
1444187550,2015-10-07 03:12:30,19.25,20.32,3822.03,594
1444188221,2015-10-07 03:23:41,19.25,20.32,3820.83,594
1444188893,2015-10-07 03:34:53,19.25,20.32,3822.14,594
1444189564,2015-10-07 03:46:04,19.25,20.32,3822.74,594
1444190235,2015-10-07 03:57:15,19.25,20.32,3825.63,594
